,word,spam,normal
19804,latter,1,22
19805,lattes,0,1
19806,latti,0,1
19807,lattice,0,1
19808,lattitude,0,1
19809,latitude,0,3
19810,latin,0,3
19811,latinus,0,1
19812,lathe,0,5
19813,lather,0,2
19814,latched,0,1
19815,latches,0,1
19816,latops,0,1
19817,latvia,1,0
19818,las,1,4
19819,last,48,222
19820,lasted,0,5
19821,lastest,2,1
19822,lasts,1,1
19823,lasting,0,5
19824,lastw,0,1
19825,laser,0,10
19826,laserjet,2,0
19827,lasagne,0,1
19828,lasica,0,1
19829,lasley,1,0
19830,lassen,1,0
19831,law,14,72
19832,laws,25,22
19833,lawson,0,2
19834,lawsuit,0,3
19835,lawsuits,0,14
19836,lawrence,0,95
19837,lawyer,1,11
19838,lawyers,3,7
19839,lawful,6,3
19840,lawfully,1,2
19841,lawn,0,2
19842,lawns,0,4
19843,lawbreaking,0,1
19844,lawmeme,0,1
19845,lawmen,0,1
19846,lawder,0,1
19847,laugh,7,13
19848,laughing,3,12
19849,laughed,3,5
19850,laughable,0,1
19851,laughline,0,1
19852,laughs,2,0
19853,launch,2,19
19854,launched,8,18
19855,launches,1,3
19856,launching,2,9
19857,laundering,1,1
19858,laundromat,0,1
19859,laundry,3,1
19860,laurels,0,1
19861,lauren,0,1
19862,laurent,8,1
19863,laurence,0,1
19864,laureate,0,1
19865,laura,0,2
19866,laurance,0,3
19867,laude,0,2
19868,lauderdale,0,1
19869,lauter,1,0
19870,lan,1,7
19871,land,9,24
19872,lands,1,3
19873,landspeed,0,1
19874,landmark,1,3
19875,landmarks,0,1
19876,landmines,0,1
19877,landed,2,7
19878,landing,0,2
19879,landings,1,0
19880,landowner,1,0
19881,landowners,1,0
19882,lang,0,5
19883,language,0,52
19884,languages,0,22
19885,langur,0,4
19886,langurs,0,5
19887,languor,0,1
19888,langford,0,1
19889,lange,1,3
19890,langauge,0,1
19891,langtree,0,1
19892,lanka,1,0
19893,lankans,0,1
19894,lankas,1,0
19895,lane,2,3
19896,lanes,0,4
19897,lance,0,12
19898,lancett,0,1
19899,lancement,2,0
19900,lanyard,0,1
19901,lazy,2,6
19902,laziness,0,2
19903,larry,0,15
19904,large,30,107
19905,larger,15,32
19906,largest,10,46
19907,largely,1,17
19908,larvae,0,1
19909,lars,0,2
19910,larson,0,1
19911,lard,0,2
19912,lambasted,0,1
19913,lambs,0,1
19914,lambeth,0,1
19915,lambert,1,0
19916,lame,1,13
19917,lamenting,0,2
19918,lamont,0,1
19919,lama,0,3
19920,lack,4,38
19921,lacks,0,5
19922,lacking,1,1
19923,lackey,1,0
19924,lachtnain,0,1
19925,lacy,0,1
19926,lace,4,1
19927,lacerated,0,1
19928,lacol,0,1
19929,lacroix,0,1
19930,lacNUMBER,1,0
19931,lactuca,1,0
19932,lap,0,3
19933,laptop,1,37
19934,laptops,1,6
19935,lappend,0,4
19936,laphan,0,2
19937,laps,0,1
19938,lapsed,0,1
19939,lapis,0,1
19940,lapel,0,1
19941,lab,0,7
19942,labor,0,19
19943,laboratory,0,4
19944,laboratories,0,3
19945,labour,1,12
19946,labouring,0,2
19947,labrador,0,1
19948,label,1,11
19949,labelling,0,2
19950,labelled,4,2
19951,labeled,1,5
19952,labelup,0,1
19953,labels,2,5
19954,labelium,2,0
19955,labs,0,3
19956,lableisms,0,3
19957,lablemongers,0,1
19958,labtec,1,0
19959,laid,0,10
19960,lain,0,4
19961,laing,0,1
19962,laissez,0,3
19963,lake,2,7
19964,lakes,1,0
19965,lakota,0,1
19966,laden,0,8
19967,lady,2,11
19968,ladies,0,4
19969,lay,6,7
19970,layer,0,17
19971,layers,0,2
19972,layered,0,4
19973,layman,0,1
19974,laying,4,5
19975,layout,0,5
19976,lays,0,2
19977,lag,0,1
19978,lags,0,1
19979,lagging,0,1
19980,lagos,9,0
19981,lagoon,1,0
19982,lax,0,2
19983,laemmle,0,1
19984,laager,0,1
19985,laos,1,3
19986,laNUMBERwdpcNUMBERtkmunkoNUMBERdfvmxxwwpgNUMBERzepNUMBERm,1,0
19987,laNUMBERmyNUMBERpbzjfslyaNUMBERsqptapkNUMBERzcrustthhgmc,1,0
19988,le,6,12
19989,let,47,159
19990,letup,0,1
19991,letter,25,24
19992,letters,1,15
19993,letting,0,7
19994,lettres,2,0
19995,lets,6,19
19996,letetrs,0,3
19997,lethal,0,6
19998,leg,1,5
19999,legend,0,1
20000,legendary,0,7
20001,legere,0,1
20002,legislation,2,5
20003,legislative,1,3
20004,legislated,0,2
20005,legislature,0,3
20006,legit,0,10
20007,legitimate,10,14
20008,legitimately,0,2
20009,legitimacy,0,3
20010,legions,0,2
20011,legible,1,0
20012,legibly,1,0
20013,legal,63,54
20014,legally,17,11
20015,legalized,0,1
20016,legality,7,1
20017,legalised,0,1
20018,legacy,1,6
20019,legations,1,0
20020,legs,0,13
20021,legless,0,1
20022,lego,0,2
20023,legrain,2,0
20024,lea,0,1
20025,lean,3,3
20026,leanne,0,1
20027,leaner,0,3
20028,leaned,0,1
20029,leaning,0,3
20030,leans,0,2
20031,learn,36,51
20032,learne,0,1
20033,learned,6,19
20034,learning,7,14
20035,leave,16,60
20036,leaved,0,1
20037,leaves,0,6
20038,leaving,4,27
20039,least,24,154
20040,leasing,4,1
20041,lease,3,2
20042,leased,1,1
20043,leases,1,1
20044,lead,4,41
20045,leader,10,20
20046,leaders,1,17
20047,leadership,3,16
20048,leads,5,12
20049,leading,8,20
20050,leather,0,5
20051,leak,0,5
20052,leaks,0,2
20053,leaking,0,2
20054,leaked,0,2
20055,league,0,10
20056,leaf,1,2
20057,leap,2,0
20058,len,0,7
20059,lengt,0,1
20060,length,2,18
20061,lengthen,0,1
20062,lengths,0,2
20063,lengthy,0,5
20064,lentheric,0,1
20065,lentz,0,4
20066,lennon,0,2
20067,lenny,0,2
20068,lens,0,3
20069,lenses,0,5
20070,lend,1,3
20071,lending,0,2
20072,lender,4,0
20073,lenders,14,0
20074,les,2,6
20075,less,41,160
20076,lesser,1,5
20077,lesson,2,5
20078,lessons,9,2
20079,lessig,0,5
20080,lessaris,1,0
20081,leslie,0,3
20082,lesbian,4,0
20083,lesbians,0,1
20084,lesbain,0,1
20085,lest,0,3
20086,lester,0,1
20087,left,16,89
20088,leftwing,0,1
20089,leftist,0,4
20090,leftists,0,1
20091,leftover,0,1
20092,level,19,73
20093,levels,2,16
20094,levelling,0,1
20095,levers,0,4
20096,leverage,4,12
20097,leveraged,0,2
20098,leveraging,1,3
20099,levchin,0,1
20100,levitate,0,1
20101,levied,0,1
20102,levies,1,0
20103,levine,0,2
20104,levy,0,3
20105,lejones,0,1
20106,lee,6,6
20107,leeds,0,3
20108,leech,0,1
20109,leery,0,1
20110,leere,0,1
20111,lecter,0,1
20112,lecteurs,2,0
20113,lecture,1,4
20114,lecturer,0,1
20115,lectionn,2,0
20116,leck,0,2
20117,lecks,0,2
20118,lecithen,1,0
20119,led,2,32
20120,lepariyo,0,1
20121,ley,0,1
20122,leyte,0,2
20123,leon,0,2
20124,leonard,0,3
20125,leonards,0,1
20126,leone,4,0
20127,leonesingaporeslovakiasloveniasomaliasouth,1,0
20128,leonean,1,0
20129,leonorus,1,0
20130,leopards,0,1
20131,lewald,0,1
20132,lewis,0,6
20133,lewisham,0,1
20134,lemann,0,3
20135,lemon,0,1
20136,lemme,0,1
20137,lement,2,0
20138,lehman,0,1
20139,leitl,0,16
20140,leitner,0,1
20141,leisurely,0,1
20142,leicester,2,0
20143,lexicon,0,3
20144,lexical,0,1
20145,lexis,1,0
20146,lexmark,4,0
20147,ler,2,2
20148,lerner,0,1
20149,leroy,0,2
20150,lebanese,0,1
20151,lebanon,1,0
20152,lebaupin,2,0
20153,lebowsky,0,2
20154,leblanc,0,4
20155,lebkowsky,0,2
20156,lebim,2,0
20157,leunig,0,2
20158,leukaemia,0,1
20159,leur,2,0
20160,leurs,2,0
20161,leland,0,1
20162,leNUMBER,2,0
20163,leNUMBERvhrrdkNUMBERukNUMBERzdkvoiNUMBERiyvpkkswtydiokjifldtm,1,0
20164,lu,0,1
20165,lure,0,2
20166,lures,0,2
20167,lured,0,1
20168,lurking,1,4
20169,lurker,0,1
20170,lurks,0,2
20171,lurgan,0,1
20172,lurch,0,1
20173,lucas,0,14
20174,luck,9,22
20175,lucky,5,13
20176,luckily,6,1
20177,lucrative,2,5
20178,lucid,0,5
20179,lucia,1,0
20180,luciano,0,3
20181,luciasaint,1,0
20182,lucio,1,0
20183,lucene,0,1
20184,lump,2,1
20185,lumped,0,2
20186,lumpur,1,0
20187,lubrication,0,1
20188,lubricants,0,1
20189,lupa,0,1
20190,luggage,0,2
20191,luna,0,1
20192,lunacy,0,3
20193,lunatic,0,1
20194,lunatics,1,0
20195,lunarnationals,0,1
20196,lunch,3,8
20197,lunchtime,0,1
20198,lunches,0,1
20199,lung,0,2
20200,lungs,1,1
20201,luxury,2,5
20202,luxurious,0,1
20203,luxembourg,1,0
20204,lutz,0,5
20205,luther,0,1
20206,lutheran,0,1
20207,lutherans,0,1
20208,lutte,0,1
20209,lutil,0,2
20210,lui,2,0
20211,luis,3,6
20212,luiz,0,2
20213,luvin,0,2
20214,ludd,0,2
20215,luddites,0,1
20216,luddism,0,1
20217,lude,0,4
20218,luded,1,0
20219,ludicrous,0,1
20220,luserland,0,1
20221,lusers,0,1
20222,lush,0,1
20223,lushly,0,1
20224,lust,1,1
20225,lusted,1,0
20226,lula,0,1
20227,lull,0,1
20228,luycysaNUMBERpeatdbzhpcpukeubNUMBERvpvNUMBERfNUMBERatbfNUMBERrhNUMBERnt,1,0
20229,luadoNUMBERwaaaaaa,1,0
20230,luNUMBER,1,0
20231,luNUMBERmsNUMBERtyNUMBERbNUMBERscowNUMBERsfNUMBERcwNUMBERjNUMBERsmjNUMBERahxrptvotgoumklywinnunqluuzt,1,0
20232,luNUMBERqNUMBERszwNUMBERo,1,0
20233,lc,0,1
20234,lcd,0,6
20235,lceglia,0,1
20236,lcap,0,1
20237,lcvrctreg,1,0
20238,lckdNUMBERfcezyNUMBERrkmyNUMBERnnjrky,1,0
20239,lcclNUMBERsoajjbvbvew,1,0
20240,lcbyNUMBERmsoNUMBERgNUMBERepbyytemNUMBERdlNUMBERsufNUMBERszjsrnzaoqpqjqlmrchhrjyoNUMBERaqgNUMBERdejzNUMBERohxrkNUMBERatmNUMBERrgce,1,0
20241,lcxNUMBERprgsdivwwsNUMBERkcncnhpoNUMBERvrywrpiNUMBERbNUMBERlcmylbdlvhuNUMBERwuxtlnkyvqimgrlvavnlxgNUMBERzugq,1,0
20242,ls,0,2
20243,lsmod,0,1
20244,lse,0,1
20245,lsearch,0,3
20246,lslifriend,0,2
20247,lsdfmawNUMBER,0,1
20248,lsocket,0,1
20249,lsofnlkNUMBERgirbNUMBERcNUMBERmsnzrivNUMBERajNUMBERzjyrejdpadyNUMBERhutsqnwNUMBERtiNUMBERqkgwjhNUMBERahadavwhqerogfaNUMBER,1,0
20250,lst,1,2
20251,lsag,2,0
20252,lsalliance,2,0
20253,lsNUMBERcuz,1,0
20254,lsNUMBERfouNUMBERyNUMBER,1,0
20255,lsNUMBERnolflfwmkwm,1,0
20256,lsjNUMBERfix,1,0
20257,lt,1,2
20258,lto,0,1
20259,ltd,10,8
20260,ltr,0,2
20261,ltmodem,0,1
20262,ltc,3,0
20263,ltcNUMBERecnNUMBERbvqvrsufoaxkmsjpNUMBERqNUMBERtnNUMBERdplzzdtyvsfNUMBERayNUMBERbrkNUMBERwcjrmwqwmpssNUMBERopNUMBEReopNUMBERmobw,1,0
20264,ltlich,2,0
20265,ltv,1,0
20266,lthk,1,0
20267,ltNUMBERufzm,1,0
20268,lf,1,0
20269,lfnwsNUMBERhwpdqolcat,0,1
20270,lfndmmvcvjrzjjwkNUMBERvoivavwmNUMBERewvNUMBERazvx,1,0
20271,lfe,0,1
20272,lfguwnzweNUMBERgc,1,0
20273,lfgumvevfqtNUMBERgqnsqfuowscNUMBERfNUMBERkzacvcnltNUMBERohuyNUMBERnnvekwNUMBERbnzNUMBERmlkvrzrpoNUMBERrcNUMBERuire,1,0
20274,lfykmvysriddxyaagaaaaafNUMBERpopNUMBERljdtNUMBERd,1,0
20275,lfjfwaoNUMBERkyzNUMBERasx,1,0
20276,lfchoNUMBERoNUMBERjckxurqaNUMBERgoaplqqotx,1,0
20277,lfcailoNUMBERqNUMBERp,1,0
20278,lfiNUMBERfxdNUMBERuNUMBERvi,1,0
20279,lvirden,0,1
20280,lvck,1,0
20281,lvnsNUMBERp,1,0
20282,ly,0,2
20283,lyda,0,2
20284,lydmhpNUMBERsljuthwmsylkkNUMBERrbNUMBERiNUMBER,1,0
20285,lynx,0,11
20286,lynn,0,12
20287,lynch,0,2
20288,lynchburg,1,0
20289,lyndon,0,1
20290,lyr,0,1
20291,lyric,0,2
20292,lyrics,1,0
20293,lyris,0,1
20294,lyon,0,1
20295,lying,0,6
20296,lyfe,0,1
20297,lycii,1,0
20298,lycu,1,0
20299,lm,0,4
20300,lmNUMBER,0,1
20301,lmexNUMBERztNUMBERorcNUMBERvckNUMBERtjefNUMBERbb,1,0
20302,lmppphkpNUMBEReonxzgcxtk,1,0
20303,lmyNUMBERugonodNUMBERp,1,0
20304,lp,0,1
20305,lps,0,1
20306,lpsvsNUMBERoonzodNUMBERumNUMBERlte,1,0
20307,lpNUMBERipymceNUMBERyNUMBERywadmNUMBERgi,1,0
20308,lpum,1,0
20309,lpxNUMBERqcewvgrlzxiNUMBERcuNUMBERyzxNUMBERwbkdtcNUMBERwNUMBERjNUMBERxNUMBERojxoqNUMBER,1,0
20310,ld,1,2
20311,ldap,0,5
20312,ldif,0,1
20313,ldner,0,1
20314,ldb,0,2
20315,ldbm,0,2
20316,ldl,0,1
20317,ldsNUMBER,0,1
20318,ldNUMBER,1,0
20319,ldNUMBERfgarNUMBERvtNUMBERkhNUMBERhdNUMBERfzq,1,0
20320,ldNUMBERpaqux,1,0
20321,ldNUMBERofNUMBERmzsvNUMBERajuNUMBERbjxfoNUMBERbyyvemNUMBERtkdNUMBERfleNUMBERtlaiqwlrukmnfcgzbNUMBERoNUMBERlmNUMBERie,1,0
20322,ldumqlyxfmNUMBERuNUMBERxorbbNUMBERkenktnjyfnNUMBERsNUMBERzNUMBERmqNUMBERmNUMBERrgNUMBERtNUMBEReNUMBERkvurhhdjrylnxzfboNUMBERqNUMBERynhhx,1,0
20323,ldwfdqdmumjNUMBER,1,0
20324,ldwerezNUMBER,1,0
20325,ldwnltvpuiluoycyvrbxdmiNUMBERpxqNUMBERyNUMBERjqhgecrsshysztpqdNUMBERvkboNUMBERccgi,1,0
20326,ldvruNUMBERdlclzsqNUMBERlavNUMBERthpl,1,0
20327,ldquNUMBERpedxbNUMBERvxahkk,1,0
20328,ldtNUMBERjbpfNUMBERuNUMBERlghNUMBERzNUMBERyoNUMBERrmwuNUMBERirngbwktfjbnstwvNUMBERfgwNUMBERrzepmtaumkzNUMBERremiNUMBERquywNUMBERsuNUMBERrk,1,0
20329,lNUMBER,8,1
20330,lNUMBERrtNUMBER,1,0
20331,lNUMBERpklkusbmNUMBERjgsmzyxfuNUMBERuvblbbnyndehbbwvsi,1,0
20332,lNUMBERyvztlbpNUMBERystpNUMBER,1,0
20333,lNUMBERfNUMBERhaz,1,0
20334,lNUMBERdNUMBERoulzwNUMBERmoxjyaNUMBERabaaaaaaaaaaaaaaaaaaaaaaaaccNUMBERqsiNUMBERxlyooyksug,1,0
20335,lNUMBERkNUMBERomNUMBERtfjxatxjkNUMBERmgdygxtqNUMBERwvi,1,0
20336,lNUMBERzdNUMBERx,1,0
20337,lNUMBERtbtfxphfNUMBERgkkxehmyNUMBERxuNUMBERtqyvkNUMBERl,1,0
20338,lNUMBERteql,1,0
20339,lNUMBERmhyvNUMBERagskNUMBEResw,1,0
20340,lNUMBERsopwwtvknqiNUMBER,1,0
20341,lNUMBERnoeofetlukNUMBERdtysNUMBERcjlNUMBERvqbozonlxxwefgiunbzlfkueNUMBER,1,0
20342,lg,2,0
20343,lgpl,0,2
20344,lgi,2,0
20345,lgxNUMBERzkquvtihhmzttfzNUMBERbhjnrngNUMBERiNUMBERqtNUMBERhxNUMBERnrmdsNUMBERoddsbhkljNUMBERjbbyqNUMBERnpt,1,0
20346,lgapwNUMBERgaaaacjxeqz,1,0
20347,lgwagryNUMBERxlikulyshaNUMBERiwxNUMBERqeubiezzjdgNUMBERyNUMBERiNUMBER,1,0
20348,lgwNUMBERrpgowx,1,0
20349,lgonsyNUMBERspozaoNUMBERonvueNUMBER,1,0
20350,lglrwuNUMBERjtqjus,1,0
20351,ln,0,1
20352,lnNUMBER,0,1
20353,lnsl,0,1
20354,lnpxsNUMBERsgaioaaaaahiahptNUMBERodNUMBERjnpa,1,0
20355,lnhjoxqicNUMBERbkuikzskoqeyxwevijwmlNUMBERf,1,0
20356,lza,0,1
20357,lztpuf,1,0
20358,lzftpqixxNUMBERxNUMBERyxNUMBERlzslNUMBERsNUMBERrxxwoNUMBERvcnikNUMBEReequsmorNUMBERsrtrfxwkNUMBERxzjhtqvnngiNUMBERzjNUMBERfNUMBERayNUMBERan,1,0
20359,lzNUMBERmusfNUMBERshyyNUMBERx,1,0
20360,lzkmuywjzw,1,0
20361,lzkulhvtjispaNUMBERpjxpanqqiNUMBERtcpNUMBERxhkxdjqpNUMBERaqpNUMBERaNUMBERsNUMBERsyqqbvqpNUMBERwmqNUMBERjzwu,1,0
20362,lzlgbvgqupkvrt,1,0
20363,lzxokuNUMBERqNUMBERfnsid,1,0
20364,lzpfzlknNUMBERolaNUMBERg,1,0
20365,lreplace,0,3
20366,lrNUMBER,1,0
20367,lrjnrfyhyydNUMBERmNUMBERtvafnl,1,0
20368,lrigohNUMBERfqyvbaxNUMBERerirqylnbpqNUMBERxxzv,1,0
20369,lketchup,0,2
20370,lkotuNUMBERzNUMBERvgcqiqthzkuyvljwzmacpaitycuNUMBERhgNUMBERjneNUMBERjNUMBERl,1,0
20371,lkNUMBERxbyabsNUMBERgoooirpNUMBERylisxjbufiylvylNUMBERndaNUMBERxamhxsomvhcgzesyybfcorNUMBERedlhhNUMBERlNUMBERnvaNUMBERb,1,0
20372,lkNUMBERhNUMBERduacadkNUMBERkehjNUMBERksnkrfbwppnj,1,0
20373,lkuaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1,0
20374,lkxwltxsrNUMBERoyuoNUMBERjuvldddgnuNUMBERzwvncmNUMBERfNUMBERmnNUMBER,1,0
20375,lkpbozNUMBERbNUMBERjwlgmykNUMBERuNUMBERnwrvulltcyyfgomkyxuc,1,0
20376,lj,0,1
20377,ljudi,2,0
20378,ljztrNUMBERxxkdziNUMBERakkwnulNUMBEReuwmNUMBERpkwakNUMBERjNUMBERfbjpeudlfwuabwcgaacNUMBERnNUMBERhNUMBERskupNUMBERb,1,0
20379,ljwznobNUMBERrtyNUMBERpsNUMBERoNUMBERlguul,1,0
20380,ljkvkNUMBERm,1,0
20381,ljlxrrrpdkoptyqms,1,0
20382,ljlNUMBERkiqNUMBERctcfjNUMBERjtjcufpswupeNUMBERtkNUMBERjkmqezbcNUMBERtzNUMBERznooNUMBERxdz,1,0
20383,ljqiiNUMBERrhxaeezlbjvkywrqNUMBERekbuunaaqsNUMBERwddwejbsuvglwxhmNUMBERew,1,0
20384,ljsNUMBERossbbsNUMBERhajjioxkNUMBERvmxhnxobwhjtfeicNUMBERnabkcNUMBERteznsibqamafeo,1,0
20385,lxtoNUMBERxvdNUMBERebtNUMBER,1,0
20386,lxpkmzdvrNUMBERlgNUMBERxNUMBERpodNUMBER,1,0
20387,lwalaqsthvfsmNUMBERjNUMBERcaaatxfmacdugrvxuNUMBER,1,0
20388,lwslnaNUMBERvpwyzNUMBERkNUMBERzzzdkNUMBERccdbuxm,1,0
20389,lwrwNUMBERdxzljsehnayuqpgloc,1,0
20390,lwmaoh,1,0
20391,lhpgNUMBERztbpNUMBERy,1,0
20392,lhNUMBERnpnmvfix,1,0
20393,lhnpmNUMBERq,1,0
20394,lhhgcNUMBERcNUMBERtwndybyzNUMBERmljkwyefouktdiwbvstexwlNUMBERnhhiiglfNUMBERzzNUMBERxpwibtjykkug,1,0
20395,lhg,1,0
20396,lhgubuNUMBERpNUMBERbx,1,0
20397,lhrxysmNUMBERmghvjkzyoNUMBERlsyskmNUMBERspcxgeplmyt,1,0
20398,lhovbzfNUMBERzoNUMBERcaexNUMBERvgykNUMBERcmNUMBERpNUMBERf,1,0
20399,lqpNUMBERfudoixzxbtzzbxsasxumNUMBERfNUMBERlufo,1,0
20400,lqrsptodcpxylfysazgagNUMBERaagqaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacuxrmplfNUMBERfhxl,1,0
20401,o,21,81
20402,of,379,1816
20403,off,47,228
20404,office,36,54
20405,officer,1,13
20406,officers,1,6
20407,offices,0,13
20408,official,6,40
20409,officials,6,36
20410,officialsin,1,0
20411,officially,1,11
20412,officinalis,1,0
20413,offing,0,1
20414,offer,103,47
20415,offered,7,16
20416,offering,16,14
20417,offerings,3,0
20418,offers,66,22
20419,offerclub,1,0
20420,offensive,4,9
20421,offensively,0,3
20422,offense,0,7
20423,offenses,0,1
20424,offending,0,4
20425,offenders,2,3
20426,offended,0,4
20427,offence,0,3
20428,offline,0,7
20429,offlist,1,0
20430,offload,0,3
20431,offs,0,1
20432,offspring,0,14
20433,offshoots,0,1
20434,offshore,7,1
20435,offscreen,0,3
20436,offset,1,2
20437,offsite,0,2
20438,offutt,0,1
20439,offtopic,0,2
20440,offre,2,0
20441,offree,1,0
20442,offres,2,0
20443,oft,0,5
20444,often,8,106
20445,oftentimes,2,0
20446,oftpofmNUMBEReeNUMBERjtNUMBERzmhhNUMBERntpgNUMBERcxtesnbtdpNUMBERjsetmuahhNUMBERkNUMBERptksjNUMBERzzjj,1,0
20447,ofpocket,1,0
20448,ofonly,1,0
20449,ofNUMBER,1,0
20450,ofNUMBERvNUMBERx,1,0
20451,ofNUMBERjuNUMBERedljrvuuuugmczzpwpkNUMBERtcbdw,1,0
20452,ofc,1,0
20453,ofcs,1,0
20454,ofered,4,0
20455,ofdva,1,0
20456,ofxNUMBERhkrtcklzzNUMBERkeiitvgykNUMBERmNUMBERzrhltnmNUMBERxxNUMBERozhxjzyxNUMBEReNUMBERyhsaztNUMBERvxwNUMBERncimjydgpgNUMBERnNUMBER,1,0
20457,ob,0,6
20458,obvious,0,51
20459,obviously,0,40
20460,obvioiusly,0,1
20461,obsession,0,1
20462,obsessive,0,4
20463,obsessively,0,4
20464,obsessed,0,4
20465,observation,1,8
20466,observational,0,1
20467,observations,1,1
20468,observatory,0,1
20469,observance,1,0
20470,observe,2,0
20471,observes,0,2
20472,observed,0,4
20473,observer,0,4
20474,observers,0,1
20475,observing,0,1
20476,obsolete,1,3
20477,obsoletes,0,2
20478,obsoleted,0,1
20479,obscure,0,10
20480,obscures,0,4
20481,obscurity,0,2
20482,obscene,0,1
20483,obscenely,0,1
20484,obscenities,0,1
20485,obstetrician,0,1
20486,obstetricians,0,1
20487,obstacle,0,7
20488,obstacles,0,1
20489,obstruction,0,1
20490,obswwNUMBERjdkNUMBERoNUMBERkklfxfjNUMBERgyrNUMBERtnqNUMBERqvcmNUMBERcsmqxajuNUMBERjoupbNUMBERxeeroyuqpoNUMBERad,1,0
20491,obligation,27,7
20492,obligations,5,5
20493,obligated,1,7
20494,obliges,0,1
20495,obliged,3,3
20496,oblivio,0,1
20497,oblivion,1,2
20498,obliterated,0,1
20499,oblNUMBERuNUMBERttnktwiyNUMBERgwkNUMBERwjlhlmnttNUMBERrdljjcNUMBERmdyhfNUMBERliNUMBERczzsrbNUMBERnnNUMBERrhbckefNUMBERlwsxNUMBERq,1,0
20500,obtain,10,7
20501,obtained,19,2
20502,obtaining,3,0
20503,obtw,0,1
20504,object,0,36
20505,objection,1,0
20506,objections,1,8
20507,objective,1,7
20508,objectives,3,4
20509,objecting,0,1
20510,objects,0,8
20511,objected,0,3
20512,objdump,0,1
20513,ober,0,1
20514,oberman,0,5
20515,obey,1,0
20516,obeyance,0,2
20517,obeys,0,2
20518,obelgNUMBERaxjnkNUMBERauyfpzrasNUMBER,1,0
20519,obrasov,0,1
20520,obracanja,2,0
20521,oboes,0,1
20522,obquote,0,6
20523,obuujokes,0,1
20524,obnoxious,0,1
20525,obb,0,5
20526,obdurately,0,1
20527,obfuscation,0,1
20528,obasanjo,2,0
20529,obavesten,2,0
20530,obaNUMBERqrNUMBERpmknjyeu,1,0
20531,obpjnqNUMBERvmnNUMBERgdbrnpkr,1,0
20532,obmfcsrtNUMBERjvjcbyNUMBERzjlmtdNUMBERgNUMBERnjaq,1,0
20533,on,265,1542
20534,one,174,677
20535,ones,2,59
20536,oneself,0,5
20537,onerous,0,1
20538,oneoftheclassnamesyoupicked,0,1
20539,onetime,1,0
20540,only,157,560
20541,online,76,66
20542,onlinesales,0,4
20543,once,50,220
20544,ont,0,1
20545,ontario,2,5
20546,onto,4,18
20547,onsite,0,1
20548,onside,0,1
20549,onstad,0,1
20550,onscreen,0,1
20551,onsale,0,1
20552,onslaught,0,1
20553,ono,0,1
20554,onvinced,0,1
20555,onboard,0,2
20556,oni,2,0
20557,onionnetworks,0,2
20558,onward,0,4
20559,ongoing,0,6
20560,onmouseover,0,1
20561,onall,1,0
20562,onjNUMBER,1,0
20563,or,297,989
20564,org,4,75
20565,orgasm,1,2
20566,organ,1,2
20567,organisation,3,3
20568,organisations,0,2
20569,organised,0,4
20570,organises,1,0
20571,organisers,1,0
20572,organization,4,20
20573,organizations,1,14
20574,organizaed,0,1
20575,organizaciono,2,0
20576,organize,1,1
20577,organized,3,11
20578,organizer,2,0
20579,organizers,0,2
20580,organizing,0,6
20581,organic,1,6
20582,organs,1,2
20583,orgy,0,1
20584,orgel,0,1
20585,orghuman,1,0
20586,origin,0,5
20587,original,22,205
20588,originally,7,18
20589,originality,0,1
20590,originals,0,2
20591,originate,0,2
20592,originated,0,6
20593,originates,0,5
20594,originating,1,5
20595,origination,1,0
20596,originator,7,1
20597,origins,0,5
20598,origemail,0,3
20599,oriented,0,12
20600,oriental,0,1
20601,orientalis,1,0
20602,orienting,0,1
20603,orifice,0,3
20604,order,75,87
20605,orders,24,15
20606,ordersomewherechaos,0,1
20607,ordersto,1,0
20608,ordered,15,12
20609,ordering,11,2
20610,ordained,0,1
20611,ordinary,9,4
20612,ordinarily,0,2
20613,ordinates,1,0
20614,ordinances,1,0
20615,ordb,0,2
20616,orbit,0,4
20617,orbiting,0,3
20618,orbited,0,1
20619,orbits,0,1
20620,orbt,5,0
20621,oral,3,6
20622,oracle,0,7
20623,orange,2,7
20624,oranges,0,4
20625,ornamental,0,1
20626,ornaments,2,0
20627,oryx,0,1
20628,orville,0,1
20629,ore,0,4
20630,oreilly,0,1
20631,oreskes,0,1
20632,oregon,3,2
20633,oregons,0,1
20634,orleans,1,11
20635,orlando,1,4
20636,orlbNUMBERtiNUMBERfuwNUMBERwddjgNUMBERmNUMBERokrfialakjNUMBERyahjhNUMBERslfpzulmpxzNUMBERtNUMBERlNUMBERmlbNUMBERnkzNUMBERexzgciivNUMBERngls,1,0
20637,orth,0,1
20638,orthogonal,0,6
20639,orkplace,0,5
20640,orwant,0,1
20641,orchard,0,2
20642,orNUMBERvtbrxqe,1,0
20643,ormhjotNUMBEReivgenqzwoNUMBERubjnNUMBERzNUMBERsNUMBERiwazsztNUMBERclwvsxfnpgNUMBERtzponggNUMBERbhNUMBERtmpqjtjvpNUMBERkubkyy,1,0
20644,ou,3,0
20645,out,198,655
20646,outside,7,52
20647,outsider,0,2
20648,outsiders,0,1
20649,outstripped,0,1
20650,outstrips,0,1
20651,outstanding,4,4
20652,outsourcing,0,1
